id,alias,name_JP,name,altname_JP,altname,aliasParent,aliasRef,aliasMtp,parentFactor,lvFactor,encFactor,encSlot,mtp,LV,chance,value,cost,geneSlot,sort,target,proc,type,group,category,categorySub,abilityType,tag,thing,eleP,cooldown,charge,radius,max,req,idTrainer,partySkill,tagTrainer,levelBonus_JP,levelBonus,foodEffect,***,langAct,detail_JP,detail,textPhase_JP,textPhase,textExtra_JP,textExtra,textInc_JP,textInc,textDec_JP,textDec,textAlt_JP,textAlt,adjective_JP,adjective
1412,featLuckyCat,エヘカトルの祝福,Blessing of Ehekatl,,,,,,0,0,100,,1,1,1000,0,15,2,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,5,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは女神に愛されている。,You are loved by the Goddess.,ドロップした装備品を強化する,Enhance equipment dropped as loot,,,,,,,,
1413,featFairysan,妖精のお腹,Fairy Stomach,,,,,,0,0,100,,1,1,1000,0,8,2,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,5,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは自然に優しい。,You are kind to nature.,食事後に種を吐き出す,Spit out seeds after eating,,,,,,,,
1414,featWhiteVixen,巫女,Miko,,,,,,0,0,100,,1,1,1000,0,12,2,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,5,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは呪いを祓うことができる。,You can purify cursed equipment.,呪われた装備品から力を引き出す,Draw strength from cursed equipment,,,,,,,,
1415,featFoxMaid,妖狐,Celestical Fox,,,,,,0,0,100,,1,1,1000,0,20,3,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,9,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたの尻尾は増える。,You grow tails.,尻尾が増える度に進化する,Evolve with each tail grown,#1に新しい尻尾が生えた。,#1 grow(s) a new tail.,,,,,,
1416,featInquisitor,異端尋問,Inquisition,,,,,,0,0,100,,1,1,1000,0,4,1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,9,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは異端を憎んでいる。,You despise heresy.,「災い」は対象を破門する,"""Bane"" excommunicates the target",,,,,,,,
1417,featWitch,魔女の生き方,Way of Witch,,,,,,0,0,100,,1,1,1000,0,0,-1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,9,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは魔女の暮らしが気に入っている。,You are fond of the witch's life.,"ポーションをより多く調合できる,ほうきに上手く騎乗できる","Can brew more potions,Skilled at broom riding",,,,,,,,
1418,featSwordsage,霊符の知識,Talisman Mastery,,,,,,0,0,100,,1,1,1000,0,3,1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,9,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは霊符の知識を身につけている。,You have knowledge of talisman.,"霊符の効果の上昇,霊符の作成数の増加","Increased talisman effect,Increased talisman charges",,,,,,,,
1419,featMilitant,前線指揮,Frontline Commander,,,,,,0,0,100,,1,1,1000,0,10,2,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,1,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは味方の士気を高める。,You boost the morale of your allies.,同階層の敵の数に応じて味方を強化,Strengthen allies per enemy count on the same level,,,,,,,,
1420,featExecutioner,死の神髄,Heart of Death,,,,,,0,0,100,,1,1,1000,0,4,1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,5,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは死を身近に感じている。,You feel death close to you.,体力が減るほど物理クリティカル率が上昇,Physical critical rate increases as health decreases,,,,,,,,
1421,featManaMeat,マナの体,Mana Body,,,,,,0,0,100,,1,1,1000,0,6,1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,4,,,0,,,,,,,旅の途中で身につけた特性。,A trait acquired during your journey,あなたはマナと同化している。,You are merging with mana.,"マナを体力として利用できる,マナが尽きるまで死なない,首狩りを無効
マナを体力として利用できる,マナが尽きるまで死なない,首狩りを無効,体力が少ない時にマナの消費が半減","Mana can be used as health,Cannot die until mana is depleted,Immunity to Neck Hunt
Mana can be used as health,Cannot die until mana is depleted,Immunity to Neck Hunt,Halves mana usage when health is low",,,,,,,,
1422,featHealer,癒やし本能,Healing Instinct,,,,,,0,0,100,,1,1,1000,0,4,1,0,,,Feat,FEAT,feat,,,class,,50,0,10,5,3,,,0,,,,,,,専門の職業に従事し、長い年月を経て獲得した特性。,A trait acquired over many years of working in a specialized profession.,あなたは仲間を癒やしたい。,You want to heal your allies.,使用する回復魔法が一つ上位の回復魔法に変化,Upgrade the healing spell used to the next tier,,,,,,,,
1510,mutationSkin,鉄の皮膚,Iron Skin,,,mutationSkinN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの皮膚は硬い。
あなたの皮膚はとても硬い。
あなたは鉄のような皮膚を持っている。","Your skin is hard.
Your skin is very hard.
Your skin is as hard as iron.",,,#1の皮膚は硬くなった。,#your skin become/becomes harder.,#1の皮膚は薄くなった。,#your skin become/becomes pale.,,,,
1511,mutationSkinN,アルビノ,Albino,,,mutationSkin,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの皮膚は白い。
あなたの皮膚は脆い。
あなたの皮膚は崩れている。","Your skin is white.
Your skin is fragile.
Your skin is collapsing.",,,#1の皮膚は硬くなった。,#your skin become/becomes harder.,#1の皮膚は薄くなった。,#your skin become/becomes pale.,,,,
1512,mutationEye,鋭い目,Sharp Eye,,,mutationEyeN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたは猫の目を持っている。
あなたは鷹の目を持っている。","You have the eyes of a cat.
You have the eyes of a hawk.",,,#1の目は細くなった。,#your eyes glow.,#1の視力は低下した。,#your sight is weakened.,,,,
1513,mutationEyeN,色弱,Color Blind,,,mutationEye,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたは色弱だ。
あなたは片目がない。","You are partially color-blind.
You are blind in one eye.",,,#1の目は細くなった。,#your eyes glow.,#1の視力は低下した。,#your sight is weakened.,,,,
1514,mutationDex,しなやかな関節,"Flexible Joints ",,,mutationDexN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの関節はしなやかだ。
あなたの関節はとてもしなやかだ。
あなたの関節は驚くほどしなやかだ。","Your joints are flexible.
Your joints are very flexible.
Your joints are incredibly flexible.",,,#1の関節はしなやかになった。,#your joints become flexible.,#1の関節は痛み出した。,#your joints creak.,,,,
1515,mutationDexN,きしむ関節,Creaking Joint,,,mutationDex,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの関節はきしむ。
あなたは関節痛に悩んでいる。
あなたはひどい関節痛を抱えている。","Your joints creak.
You are worrying about your joint creakings.
You have terrible joint creakings.",,,#1の関節はしなやかになった。,#your joints become flexible.,#1の関節は痛み出した。,#your joints creak.,,,,
1516,mutationRegen,トロールの血,Troll Blood,,,mutationRegenN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの傷跡は再生する。
あなたの傷は瞬く間にふさがる。","Your wounds regenerate rapidly.
Your wounds regenerate instantly.",,,#1の血液は緑っぽくなった。,Suddenly #your blood become greenish!,#1の血液は薄れた。,#your metabolism slows down.,,,,
1517,mutationRegenN,貧血,Anemia,,,mutationRegen,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたは血の気が少ない。
あなたの顔には血の気が全く無い。","You suffer from anemia.
You constantly have an attack of anemia.",,,#1の血液は緑っぽくなった。,Suddenly #your blood become greenish!,#1の血液は薄れた。,#your metabolism slows down.,,,,
1518,mutationSpeed,しなやかな脚,Lithe Leg,,,mutationSpeedN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの脚はしなやかだ。
あなたの脚はとてもしなやかだ。
あなたの脚は理想的な形をしている。","You have lithe legs.
You have very lithe legs.
You have ideal legs.",,,#1の脚はしなやかになった。,#your legs become lithe.,#1の脚はねじれた。,#your legs are twisted!,,,,
1519,mutationSpeedN,ねじれた脚,"Twisted Legs ",,,mutationSpeed,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの脚はねじれている。
あなたの脚はとてもねじれている。
あなたの脚は折れている。","Your legs are twisted.
Your legs are very twisted.
Your legs are broken.",,,#1の脚はしなやかになった。,#your legs become lithe.,#1の脚はねじれた。,#your legs are twisted!,,,,
1520,mutationStr,強い腕,Strong Arm,,,mutationStrN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの腕はひきしまっている。
あなたの腕は強力だ。
あなたの腕は筋肉の塊だ。","You have well-knit arms.
You have well-muscled arms.
You have ideal arms.",,,#1の腕の筋肉が増えた。,#your arms grow stronger.,#1の腕の贅肉が増えた。,#your arms become thin.,,,,
1521,mutationStrN,弱い腕,Weak Arm,,,mutationStr,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,3,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの腕はたるんでいる。
あなたの腕はとてもたるんでいる。
あなたの腕には筋肉がない。","Your arms are thin.
Your arms are very thin.
Your arms are just decorative.",,,#1の腕の筋肉が増えた。,#your arms grow stronger.,#1の腕の贅肉が増えた。,#your arms become thin.,,,,
1522,mutationCha,美声,Sweet Voice,,,mutationChaN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたは美声を持っている。
あなたの声は全てを魅了する。","Your voice is sweet.
Your voice charms everyone.",,,#1の声はよく通る。,#your voice becomes lovely.,#1の声はかれた。,#your voice becomes scary.,,,,
1523,mutationChaN,かれた声,Husky Voice,,,mutationCha,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの声はかれている。
あなたが喋ると皆逃げる。","Your voice is husky.
Everyone is frightened when you talk.",,,#1の声はよく通る。,#your voice becomes lovely.,#1の声はかれた。,#your voice becomes scary.,,,,
1524,mutationBrain,脳内コンピュータ,Brain Computer,,,mutationBrainN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたの脳は機械化している。
あなたの脳は完璧な機械だ。","Your brain is mechanized.
Your brain is fully mechanized.",,,#1の脳は機械化した。,#your brain is mechanized!,#1の脳は原始化した。,#your brain degenerates.,,,,
1525,mutationBrainN,痴呆,Stupid,,,mutationBrain,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,2,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,"あなたは少しぼけている。
あなたは痴呆だ。","You are stupid.
You are really stupid.",,,#1の脳は機械化した。,#your brain is mechanized!,#1の脳は原始化した。,#your brain degenerates.,,,,
1526,mutationCold,熱がり,"Heat Sensitivity ",,,mutationColdN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの血は滾っている。,Your blood is boiling.,,,#1の血は滾りだした。,#your blood starts to boil.,#1の皮膚は冷たくなった。,#1 feel(s) hot-headed.,,,,
1527,mutationColdN,寒がり,"Cold Sensitivity ",,,mutationCold,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの皮膚には霜が付いている。,Your skin is covered by frost.,,,#1の血は滾りだした。,#your blood starts to boil.,#1の皮膚は冷たくなった。,#1 feel(s) hot-headed.,,,,
1528,mutationLightning,非伝導体,"Non-Conductive ",,,mutationLightningN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたは非電導体だ。,You are a non-conductor.,,,#1は非電導体になった。,#1 gain(s) resistance to lightning.,#1の身体は電気を良く通す。,#1 lose(s) resistance to lightning.,,,,
1529,mutationLightningN,伝導体,"Conductive ",,,mutationLightning,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの身体は電気を良く通す。,Your body conducts electricity well.,,,#1は非電導体になった。,#1 gain(s) resistance to lightning.,#1の身体は電気を良く通す。,#1 lose(s) resistance to lightning.,,,,
1530,mutationBody,清らかな体,"Pure Body ",,,mutationBodyN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの肉体は清められている。,Your body is purified.,,,#1の体は清らかになった。,#your body is purified.,#1の体は穢れた。,#your body is defiled.,,,,
1531,mutationBodyN,穢れた体,"Tainted Body ",,,mutationBody,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,neg,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの肉体は穢れている。,Your body is defiled.,,,#1の体は清らかになった。,#your body is purified.,#1の体は穢れた。,#your body is defiled.,,,,
1532,mutationHair,フサフサ,Thick Hair,,,mutationHairN,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,noRandomMutation,,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの毛はフサフサだ。,Your hair is thick.,毛がよく伸びる,Hair grows at a great pace,#1の肌はムズムズした。,#your skin feels tingly.,#1の毛は抜け落ちた。,#your hair falls off.,,,,
1533,mutationHairN,ツルツル,Hairless,,,mutationHair,,,0,0,100,,1,1,1000,0,0,-1,0,,,Mutation,MUTATION,mutation,,,"neg,noRandomMutation",,50,0,10,5,1,,,0,,,,,,,突然変異により生じた体の変化。,A physical alterations caused by a mutation.,あなたの毛はツルツルだ。,You are smooth as a baby.,毛が生えない,Hair never grows,#1の肌はムズムズした。,#your skin feels tingly.,#1の毛は抜け落ちた。,#your hair falls off.,,,,
